type,entry_time,entry_price,stop_loss,take_profit,orb_high,orb_low,orb_range,position_size,exit_time,exit_price,exit_reason,pnl,symbol,trade_duration,capital_after,cumulative_pnl,running_max,drawdown,symbol_name,category
SHORT,2025-07-30 11:05:00-04:00,3354.59999765625,3361.800148828125,3340.2000953125,3361.800048828125,3354.60009765625,7.199951171875,2,2025-07-30 14:45:00-04:00,3340.2000953125,TAKE_PROFIT,28.7998046875,GC=F,220.0,10028.7998046875,28.7998046875,28.7998046875,0.0,Gold,commodities
SHORT,2025-07-30 11:05:00-04:00,303.96990122070315,304.65009389648435,302.60991586914065,304.6499938964844,303.9700012207031,0.67999267578125,32,2025-07-30 14:45:00-04:00,302.60991586914065,TAKE_PROFIT,43.51953125,GLD,220.0,10043.51953125,43.51953125,43.51953125,0.0,Gold ETF,commodities
SHORT,2025-07-30 11:10:00-04:00,635.2898780273438,636.23008046875,633.4098731445313,636.22998046875,635.2899780273438,0.94000244140625,15,2025-07-30 12:10:00-04:00,636.23008046875,STOP_LOSS,-14.103036621092997,SPY,60.0,9971.793926757815,-28.206073242185994,-14.103036621092997,-14.103036621092997,S&P 500 ETF,stocks
LONG,2025-07-30 11:20:00-04:00,196.79509816894532,195.33989633789065,199.70510183105463,196.7949981689453,195.33999633789065,1.455001831054659,50,2025-07-30 15:05:00-04:00,195.33989633789065,STOP_LOSS,-72.76009155273329,GOOGL,225.0,9853.02461506348,-146.97538493652124,-74.21529338378795,-72.76009155273329,Google,stocks
SHORT,2025-07-30 19:40:00+01:00,1.1464259790420532,1.1472836566925049,1.14511062374115,1.1471836566925049,1.1465259790420532,0.0006576776504516602,8732,2025-07-30 19:45:00+01:00,1.14511062374115,TAKE_PROFIT,11.485682487487793,EURUSD=X,5.0,10022.950319290161,22.950319290161133,22.950319290161133,0.0,EUR/USD,forex
SHORT,2025-07-30 14:55:00-04:00,510.67128671875,513.885109765625,504.244040625,513.885009765625,510.67138671875,3.213623046875,19,2025-07-30 15:55:00-04:00,513.885109765625,STOP_LOSS,-61.062637890624046,MSFT,60.0,9877.874724218753,-122.12527578124809,-61.062637890624046,-61.062637890624046,Microsoft,stocks
SHORT,2025-07-30 14:55:00-04:00,23450.7499,23526.2501,23299.7499,23526.25,23450.75,75.5,1,2025-07-30 16:00:00-04:00,23526.2501,STOP_LOSS,-75.50020000000222,NQ=F,65.0,9848.999599999996,-151.00040000000445,-75.50020000000222,-75.50020000000222,Nasdaq Futures,futures
SHORT,2025-07-30 14:55:00-04:00,23450.2499,23526.5001,23297.7499,23526.5,23450.25,76.25,1,2025-07-30 16:00:00-04:00,23526.5001,STOP_LOSS,-76.25020000000222,MNQ=F,65.0,9847.499599999996,-152.50040000000445,-76.25020000000222,-76.25020000000222,Micro Nasdaq,futures
SHORT,2025-07-30 14:55:00-04:00,567.26991953125,569.1100853515625,563.589987890625,569.1099853515625,567.27001953125,1.8399658203125,17,2025-07-30 16:00:00-04:00,569.1100853515625,STOP_LOSS,-31.282818945311647,QQQ,65.0,9937.434362109376,-62.56563789062329,-31.282818945311647,-31.282818945311647,Nasdaq ETF,stocks
LONG,2025-07-30 16:00:00-04:00,231.80010305175782,230.62749399414065,234.14492116699213,231.8000030517578,230.62759399414065,1.172409057617159,42,2025-07-30 16:05:00-04:00,230.62749399414065,STOP_LOSS,-49.24958041992096,AMZN,5.0,9900.328230102541,-99.67176989745909,-50.422189477538126,-49.24958041992096,Amazon,stocks
LONG,2025-07-30 17:10:00-04:00,324.4499901367187,319.9999,333.3497704101562,324.44989013671875,320.0,4.44989013671875,22,2025-07-30 17:15:00-04:00,319.9999,STOP_LOSS,-97.9019830078114,TSLA,5.0,9804.196033984379,-195.8039660156228,-97.9019830078114,-97.9019830078114,Tesla,stocks
SHORT,2025-07-31 09:55:00-04:00,3353.699851171875,3362.0001,3337.099753515625,3362.0,3353.699951171875,8.300048828125,2,2025-07-31 21:40:00-04:00,3337.099753515625,TAKE_PROFIT,33.2001953125,GC=F,705.0,10062.0,62.0,62.0,0.0,Gold,commodities
SHORT,2025-07-31 09:55:00-04:00,538.22988046875,555.4501122070312,503.7898169921875,555.4500122070312,538.22998046875,17.22003173828125,5,2025-07-31 16:55:00-04:00,555.4501122070312,STOP_LOSS,-86.101158691406,MSFT,420.0,9791.773565527346,-208.2264344726541,-61.062637890624046,-147.16379658203005,Microsoft,stocks
SHORT,2025-07-31 10:00:00-04:00,303.8899146484375,304.6100853515625,302.4499732421875,304.6099853515625,303.8900146484375,0.719970703125,33,2025-08-01 09:50:00-04:00,304.6100853515625,STOP_LOSS,-23.765633203123343,GLD,1430.0,10019.753898046876,19.753898046876657,43.51953125,-23.765633203123343,Gold ETF,commodities
LONG,2025-07-31 15:10:00+01:00,1.1419131589889526,1.1409315036773682,1.1434764696121216,1.1418131589889526,1.1410315036773682,0.0007816553115844727,8777,2025-07-31 15:30:00+01:00,1.1434764696121216,TAKE_PROFIT,13.721177339553833,EURUSD=X,20.0,10036.671496629715,36.671496629714966,36.671496629714966,0.0,EUR/USD,forex
LONG,2025-07-31 10:10:00-04:00,209.4500969482422,207.82489694824218,212.7000969482422,209.4499969482422,207.8249969482422,1.625,47,2025-07-31 14:15:00-04:00,207.82489694824218,STOP_LOSS,-76.38440000000031,AAPL,245.0,9827.256056567383,-172.74394343261648,-96.35954343261616,-76.38440000000031,Apple,stocks
SHORT,2025-07-31 10:45:00-04:00,571.1999122070313,574.580178125,564.4397803710938,574.580078125,571.2000122070312,3.38006591796875,17,2025-07-31 14:15:00-04:00,564.4397803710938,TAKE_PROFIT,114.9222412109375,QQQ,210.0,10052.356603320313,52.35660332031421,52.35660332031421,0.0,Nasdaq ETF,stocks
SHORT,2025-07-31 10:45:00-04:00,23608.2499,23752.2501,23320.2499,23752.25,23608.25,144.0,1,2025-07-31 14:15:00-04:00,23320.2499,TAKE_PROFIT,288.0,MNQ=F,210.0,10135.499599999996,135.49959999999555,135.49959999999555,0.0,Micro Nasdaq,futures
